08-13 00:34 INFO     Initialising repertoire with random population
08-13 01:19 INFO     Number of genomes in the container 927
08-13 01:19 INFO     Mean quality -0.6067269373413837

08-13 01:19 INFO     Number of better genomes found in this iteration 3
08-13 01:19 INFO     Total quality increase by better genomes in this iteration 0.20141926210508465
08-13 01:19 INFO     Normalised quality increase by better genomes in this iteration 0.06713975403502821
08-13 01:19 INFO     Number of new genomes added in this iteration 17

08-13 01:19 INFO     Saving repertoire for iteration 38

08-13 01:19 INFO     Iteration 39
08-13 01:20 INFO     Repertoire Metrics
08-13 01:20 INFO     Total quality -573.3303815519729
08-13 01:20 INFO     Max quality -0.04446307306912971
08-13 01:20 INFO     Max quality bin (50, 49)
08-13 01:20 INFO     Min quality -1.786388965156039
08-13 01:20 INFO     Min quality bin (44, 45)
08-13 01:20 INFO     Number of genomes in the container 945
08-13 01:20 INFO     Mean quality -0.6066988164571142

08-13 01:20 INFO     Number of better genomes found in this iteration 14
08-13 01:20 INFO     Total quality increase by better genomes in this iteration 2.1004253757055187
08-13 01:20 INFO     Normalised quality increase by better genomes in this iteration 0.15003038397896562
08-13 01:20 INFO     Number of new genomes added in this iteration 18

08-13 01:20 INFO     Iteration 40
08-13 01:21 INFO     Repertoire Metrics
08-13 01:21 INFO     Total quality -580.7086515757467
08-13 01:21 INFO     Max quality -0.04446307306912971
08-13 01:21 INFO     Max quality bin (50, 49)
08-13 01:21 INFO     Min quality -1.786388965156039
08-13 01:21 INFO     Min quality bin (44, 45)
08-13 01:21 INFO     Number of genomes in the container 957
08-13 01:21 INFO     Mean quality -0.6068010988252316

08-13 01:21 INFO     Number of better genomes found in this iteration 13
08-13 01:21 INFO     Total quality increase by better genomes in this iteration 2.28287947856597
08-13 01:21 INFO     Normalised quality increase by better genomes in this iteration 0.17560611373584384
08-13 01:21 INFO     Number of new genomes added in this iteration 12

08-13 01:21 INFO     Saving repertoire for iteration 40

08-13 01:21 INFO     Iteration 41
08-13 01:22 INFO     Repertoire Metrics
08-13 01:22 INFO     Total quality -584.8723379670612
08-13 01:22 INFO     Max quality -0.04446307306912971
08-13 01:22 INFO     Max quality bin (50, 49)
08-13 01:22 INFO     Min quality -1.786388965156039
08-13 01:22 INFO     Min quality bin (44, 45)
08-13 01:22 INFO     Number of genomes in the container 967
08-13 01:22 INFO     Mean quality -0.6048317869359474

08-13 01:22 INFO     Number of better genomes found in this iteration 10
08-13 01:22 INFO     Total quality increase by better genomes in this iteration 1.8347572715455698
08-13 01:22 INFO     Normalised quality increase by better genomes in this iteration 0.18347572715455698
08-13 01:22 INFO     Number of new genomes added in this iteration 10

08-13 01:22 INFO     Iteration 42
08-13 01:23 INFO     Repertoire Metrics
08-13 01:23 INFO     Total quality -588.4854272292846
08-13 01:23 INFO     Max quality -0.04446307306912971
08-13 01:23 INFO     Max quality bin (50, 49)
08-13 01:23 INFO     Min quality -1.786388965156039
08-13 01:23 INFO     Min quality bin (44, 45)
08-13 01:23 INFO     Number of genomes in the container 975
08-13 01:23 INFO     Mean quality -0.6035747971582406

08-13 01:23 INFO     Number of better genomes found in this iteration 15
08-13 01:23 INFO     Total quality increase by better genomes in this iteration 3.0452484306282823
08-13 01:23 INFO     Normalised quality increase by better genomes in this iteration 0.20301656204188548
08-13 01:23 INFO     Number of new genomes added in this iteration 8

08-13 01:23 INFO     Saving repertoire for iteration 42

08-13 01:23 INFO     Iteration 43
08-13 01:24 INFO     Repertoire Metrics
08-13 01:24 INFO     Total quality -598.2622427209612
08-13 01:24 INFO     Max quality -0.04446307306912971
08-13 01:24 INFO     Max quality bin (50, 49)
08-13 01:24 INFO     Min quality -1.786388965156039
08-13 01:24 INFO     Min quality bin (44, 45)
08-13 01:24 INFO     Number of genomes in the container 992
08-13 01:24 INFO     Mean quality -0.6030869382267754

08-13 01:24 INFO     Number of better genomes found in this iteration 11
08-13 01:24 INFO     Total quality increase by better genomes in this iteration 1.2587461194214917
08-13 01:24 INFO     Normalised quality increase by better genomes in this iteration 0.1144314654019538
08-13 01:24 INFO     Number of new genomes added in this iteration 17

08-13 01:24 INFO     Iteration 44
08-13 01:25 INFO     Repertoire Metrics
08-13 01:25 INFO     Total quality -603.9462850320025
08-13 01:25 INFO     Max quality -0.04446307306912971
08-13 01:25 INFO     Max quality bin (50, 49)
08-13 01:25 INFO     Min quality -1.786388965156039
08-13 01:25 INFO     Min quality bin (44, 45)
08-13 01:25 INFO     Number of genomes in the container 1003
08-13 01:25 INFO     Mean quality -0.6021398654356954

08-13 01:25 INFO     Number of better genomes found in this iteration 14
08-13 01:25 INFO     Total quality increase by better genomes in this iteration 3.0218483395715516
08-13 01:25 INFO     Normalised quality increase by better genomes in this iteration 0.21584630996939655
08-13 01:25 INFO     Number of new genomes added in this iteration 11

08-13 01:25 INFO     Saving repertoire for iteration 44

08-13 01:25 INFO     Iteration 45
08-13 01:26 INFO     Repertoire Metrics
08-13 01:26 INFO     Total quality -613.3254416511369
08-13 01:26 INFO     Max quality -0.04446307306912971
08-13 01:26 INFO     Max quality bin (50, 49)
08-13 01:26 INFO     Min quality -1.786388965156039
08-13 01:26 INFO     Min quality bin (44, 45)
08-13 01:26 INFO     Number of genomes in the container 1017
08-13 01:26 INFO     Mean quality -0.6030731972970864

08-13 01:26 INFO     Number of better genomes found in this iteration 9
08-13 01:26 INFO     Total quality increase by better genomes in this iteration 2.8574731751649467
08-13 01:26 INFO     Normalised quality increase by better genomes in this iteration 0.31749701946277187
08-13 01:26 INFO     Number of new genomes added in this iteration 14

08-13 01:26 INFO     Iteration 46
08-13 01:28 INFO     Repertoire Metrics
08-13 01:28 INFO     Total quality -626.1619094715987
08-13 01:28 INFO     Max quality -0.04446307306912971
08-13 01:28 INFO     Max quality bin (50, 49)
08-13 01:28 INFO     Min quality -2.078247103656311
08-13 01:28 INFO     Min quality bin (91, 0)
08-13 01:28 INFO     Number of genomes in the container 1032
08-13 01:28 INFO     Mean quality -0.6067460363096887

08-13 01:28 INFO     Number of better genomes found in this iteration 7
08-13 01:28 INFO     Total quality increase by better genomes in this iteration 1.7145658023171995
08-13 01:28 INFO     Normalised quality increase by better genomes in this iteration 0.24493797175959992
08-13 01:28 INFO     Number of new genomes added in this iteration 15

08-13 01:28 INFO     Saving repertoire for iteration 46

08-13 01:28 INFO     Iteration 47
08-13 01:29 INFO     Repertoire Metrics
08-13 01:29 INFO     Total quality -635.0270030496768
08-13 01:29 INFO     Max quality -0.04446307306912971
08-13 01:29 INFO     Max quality bin (50, 49)
08-13 01:29 INFO     Min quality -2.078247103656311
08-13 01:29 INFO     Min quality bin (91, 0)
08-13 01:29 INFO     Number of genomes in the container 1047
08-13 01:29 INFO     Mean quality -0.6065205377742854

08-13 01:29 INFO     Number of better genomes found in this iteration 8
08-13 01:29 INFO     Total quality increase by better genomes in this iteration 1.522588912698586
08-13 01:29 INFO     Normalised quality increase by better genomes in this iteration 0.19032361408732326
08-13 01:29 INFO     Number of new genomes added in this iteration 15

08-13 01:29 INFO     Iteration 48
08-13 01:30 INFO     Repertoire Metrics
08-13 01:30 INFO     Total quality -643.8929647530272
08-13 01:30 INFO     Max quality -0.04446307306912971
08-13 01:30 INFO     Max quality bin (50, 49)
08-13 01:30 INFO     Min quality -2.078247103656311
08-13 01:30 INFO     Min quality bin (91, 0)
08-13 01:30 INFO     Number of genomes in the container 1061
08-13 01:30 INFO     Mean quality -0.6068736708322594

08-13 01:30 INFO     Number of better genomes found in this iteration 11
08-13 01:30 INFO     Total quality increase by better genomes in this iteration 2.276322307106268
08-13 01:30 INFO     Normalised quality increase by better genomes in this iteration 0.20693839155511526
08-13 01:30 INFO     Number of new genomes added in this iteration 14

08-13 01:30 INFO     Saving repertoire for iteration 48

08-13 01:30 INFO     Iteration 49
08-13 01:31 INFO     Repertoire Metrics
08-13 01:31 INFO     Total quality -649.2135206397443
08-13 01:31 INFO     Max quality -0.04446307306912971
08-13 01:31 INFO     Max quality bin (50, 49)
08-13 01:31 INFO     Min quality -2.078247103656311
08-13 01:31 INFO     Min quality bin (91, 0)
08-13 01:31 INFO     Number of genomes in the container 1071
08-13 01:31 INFO     Mean quality -0.6061750892994812

08-13 01:31 INFO     Number of better genomes found in this iteration 6
08-13 01:31 INFO     Total quality increase by better genomes in this iteration 0.557095958252623
08-13 01:31 INFO     Normalised quality increase by better genomes in this iteration 0.09284932637543718
08-13 01:31 INFO     Number of new genomes added in this iteration 10

08-13 01:31 INFO     Iteration 50
08-13 01:32 INFO     Repertoire Metrics
08-13 01:32 INFO     Total quality -660.0887424297056
08-13 01:32 INFO     Max quality -0.04446307306912971
08-13 01:32 INFO     Max quality bin (50, 49)
08-13 01:32 INFO     Min quality -2.078247103656311
08-13 01:32 INFO     Min quality bin (91, 0)
08-13 01:32 INFO     Number of genomes in the container 1087
08-13 01:32 INFO     Mean quality -0.6072573527412195

08-13 01:32 INFO     Number of better genomes found in this iteration 9
08-13 01:32 INFO     Total quality increase by better genomes in this iteration 0.6157971510411662
08-13 01:32 INFO     Normalised quality increase by better genomes in this iteration 0.06842190567124068
08-13 01:32 INFO     Number of new genomes added in this iteration 16

08-13 01:32 INFO     Saving repertoire for iteration 50

08-13 01:32 INFO     Iteration 51
08-13 01:33 INFO     Repertoire Metrics
08-13 01:33 INFO     Total quality -669.6485409015128
08-13 01:33 INFO     Max quality -0.04446307306912971
08-13 01:33 INFO     Max quality bin (50, 49)
08-13 01:33 INFO     Min quality -2.078247103656311
08-13 01:33 INFO     Min quality bin (91, 0)
08-13 01:33 INFO     Number of genomes in the container 1100
08-13 01:33 INFO     Mean quality -0.608771400819557

08-13 01:33 INFO     Number of better genomes found in this iteration 9
08-13 01:33 INFO     Total quality increase by better genomes in this iteration 0.8394922172509092
08-13 01:33 INFO     Normalised quality increase by better genomes in this iteration 0.0932769130278788
08-13 01:33 INFO     Number of new genomes added in this iteration 13

08-13 01:33 INFO     Iteration 52
08-13 01:34 INFO     Repertoire Metrics
08-13 01:34 INFO     Total quality -680.0675414466839
08-13 01:34 INFO     Max quality -0.04446307306912971
08-13 01:34 INFO     Max quality bin (50, 49)
08-13 01:34 INFO     Min quality -2.078247103656311
08-13 01:34 INFO     Min quality bin (91, 0)
08-13 01:34 INFO     Number of genomes in the container 1116
08-13 01:34 INFO     Mean quality -0.609379517425344

08-13 01:34 INFO     Number of better genomes found in this iteration 5
08-13 01:34 INFO     Total quality increase by better genomes in this iteration 0.7370616487204141
08-13 01:34 INFO     Normalised quality increase by better genomes in this iteration 0.14741232974408283
08-13 01:34 INFO     Number of new genomes added in this iteration 16

08-13 01:34 INFO     Saving repertoire for iteration 52

08-13 01:34 INFO     Iteration 53
08-13 01:35 INFO     Repertoire Metrics
08-13 01:35 INFO     Total quality -684.0333850069499
08-13 01:35 INFO     Max quality -0.04446307306912971
08-13 01:35 INFO     Max quality bin (50, 49)
08-13 01:35 INFO     Min quality -2.078247103656311
08-13 01:35 INFO     Min quality bin (91, 0)
08-13 01:35 INFO     Number of genomes in the container 1126
08-13 01:35 INFO     Mean quality -0.6074896847308613

08-13 01:35 INFO     Number of better genomes found in this iteration 10
08-13 01:35 INFO     Total quality increase by better genomes in this iteration 2.3791377348326765
08-13 01:35 INFO     Normalised quality increase by better genomes in this iteration 0.23791377348326764
08-13 01:35 INFO     Number of new genomes added in this iteration 10

08-13 01:35 INFO     Iteration 54
08-13 01:36 INFO     Repertoire Metrics
08-13 01:36 INFO     Total quality -692.0365453666344
08-13 01:36 INFO     Max quality -0.04446307306912971
08-13 01:36 INFO     Max quality bin (50, 49)
08-13 01:36 INFO     Min quality -2.078247103656311
08-13 01:36 INFO     Min quality bin (91, 0)
08-13 01:36 INFO     Number of genomes in the container 1135
08-13 01:36 INFO     Mean quality -0.6097238285168585

08-13 01:36 INFO     Number of better genomes found in this iteration 7
08-13 01:36 INFO     Total quality increase by better genomes in this iteration 0.7475335520427147
08-13 01:36 INFO     Normalised quality increase by better genomes in this iteration 0.10679050743467353
08-13 01:36 INFO     Number of new genomes added in this iteration 9

08-13 01:36 INFO     Saving repertoire for iteration 54

08-13 01:36 INFO     Iteration 55
08-13 01:38 INFO     Repertoire Metrics
08-13 01:38 INFO     Total quality -697.8857899101798
08-13 01:38 INFO     Max quality -0.04446307306912971
08-13 01:38 INFO     Max quality bin (50, 49)
08-13 01:38 INFO     Min quality -2.078247103656311
08-13 01:38 INFO     Min quality bin (91, 0)
08-13 01:38 INFO     Number of genomes in the container 1146
08-13 01:38 INFO     Mean quality -0.6089753838657764
